sample_id,frame_id,view_id,split,image_path,binary_mask_path,source_image_member,indexed_mask_member,raw_labels_member,source,target_policy,width,height,total_pixels,dynamic_positive_pixels,dynamic_positive_pixel_rate,dynamic_positive_categories,static_negative_categories,context_negative_categories,unknown_categories,category_pixel_stats_json,category_indices_json
000001792_image-2,000001792,image_2,val,outputs/dynamic_mask_dataset_p217/images/000001792_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001792_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001792/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001792/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001792/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,206201,0.50658658,goods_material,misc_static_feature,wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":0,""driveable_ground"":0,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":206201,""misc_dynamic_feature"":0,""misc_non_static_feature"":0,""misc_static_feature"":8352,""person"":0,""pylon_cone"":0,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":192486}","{""cart_pallet_jack"":[],""ceiling"":[],""driveable_ground"":[],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[],""misc_non_static_feature"":[],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
000001793_image-0,000001793,image_0,val,outputs/dynamic_mask_dataset_p217/images/000001793_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001793_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,303372,0.74531250,fork_truck|goods_material|misc_non_static_feature,misc_static_feature,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":0,""driveable_ground"":8566,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":51814,""goods_material"":213533,""misc_dynamic_feature"":0,""misc_non_static_feature"":38025,""misc_static_feature"":4931,""person"":0,""pylon_cone"":0,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":90078}","{""cart_pallet_jack"":[],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[10],""goods_material"":[7],""misc_dynamic_feature"":[],""misc_non_static_feature"":[9],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
000001793_image-1,000001793,image_1,val,outputs/dynamic_mask_dataset_p217/images/000001793_image-1.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001793_image-1_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_1.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_1.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_1.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,1280,720,921600,627932,0.68134983,cart_pallet_jack|goods_material|person,misc_static_feature,driveable_ground|ego_vehicle|wall_fence_pillar,,"{""cart_pallet_jack"":61530,""ceiling"":0,""driveable_ground"":227359,""ego_vehicle"":3009,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":551385,""misc_dynamic_feature"":0,""misc_non_static_feature"":0,""misc_static_feature"":20841,""person"":15017,""pylon_cone"":0,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":42437}","{""cart_pallet_jack"":[12,13],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[3],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[],""misc_non_static_feature"":[],""misc_static_feature"":[5],""person"":[11],""pylon_cone"":[],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
000001793_image-2,000001793,image_2,val,outputs/dynamic_mask_dataset_p217/images/000001793_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001793_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001793/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,277332,0.68133844,cart_pallet_jack|fork_truck|goods_material|misc_non_static_feature,misc_static_feature|rack_shelf,ceiling|driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":20633,""ceiling"":10484,""driveable_ground"":40853,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":19985,""goods_material"":143637,""misc_dynamic_feature"":0,""misc_non_static_feature"":93077,""misc_static_feature"":32757,""person"":0,""pylon_cone"":0,""rack_shelf"":30024,""text_region"":0,""wall_fence_pillar"":15583}","{""cart_pallet_jack"":[17],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[14],""goods_material"":[7],""misc_dynamic_feature"":[],""misc_non_static_feature"":[12,13,16,18,19],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001805_image-0,000001805,image_0,val,outputs/dynamic_mask_dataset_p217/images/000001805_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001805_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,329255,0.80890085,cart_pallet_jack|goods_material|misc_dynamic_feature|misc_non_static_feature,misc_static_feature|rack_shelf,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":16018,""ceiling"":0,""driveable_ground"":36674,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":51599,""misc_dynamic_feature"":257415,""misc_non_static_feature"":4223,""misc_static_feature"":10284,""person"":0,""pylon_cone"":0,""rack_shelf"":4,""text_region"":0,""wall_fence_pillar"":30823}","{""cart_pallet_jack"":[15,17],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[16],""misc_non_static_feature"":[10,11,12],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001805_image-1,000001805,image_1,val,outputs/dynamic_mask_dataset_p217/images/000001805_image-1.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001805_image-1_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_1.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_1.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_1.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,1280,720,921600,93013,0.10092556,cart_pallet_jack|goods_material|misc_dynamic_feature|misc_non_static_feature,misc_static_feature|rack_shelf,driveable_ground|ego_vehicle|wall_fence_pillar,,"{""cart_pallet_jack"":2340,""ceiling"":0,""driveable_ground"":430382,""ego_vehicle"":3950,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":70639,""misc_dynamic_feature"":8885,""misc_non_static_feature"":11149,""misc_static_feature"":23062,""person"":0,""pylon_cone"":0,""rack_shelf"":1094,""text_region"":0,""wall_fence_pillar"":370098}","{""cart_pallet_jack"":[24,29],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[3],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[9,10,11,12],""misc_non_static_feature"":[13,15,16,17,18,26],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001805_image-2,000001805,image_2,val,outputs/dynamic_mask_dataset_p217/images/000001805_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001805_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001805/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,307579,0.75564809,cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone,misc_static_feature|rack_shelf,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":3035,""ceiling"":0,""driveable_ground"":36379,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":25200,""goods_material"":41039,""misc_dynamic_feature"":170218,""misc_non_static_feature"":1314,""misc_static_feature"":919,""person"":65408,""pylon_cone"":1365,""rack_shelf"":32665,""text_region"":0,""wall_fence_pillar"":29498}","{""cart_pallet_jack"":[13],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[11],""goods_material"":[7],""misc_dynamic_feature"":[14],""misc_non_static_feature"":[15],""misc_static_feature"":[5],""person"":[9],""pylon_cone"":[16],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001806_image-0,000001806,image_0,val,outputs/dynamic_mask_dataset_p217/images/000001806_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001806_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,125933,0.30938728,goods_material|misc_dynamic_feature|misc_non_static_feature|person,misc_static_feature,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":0,""driveable_ground"":83566,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":88453,""misc_dynamic_feature"":7357,""misc_non_static_feature"":8613,""misc_static_feature"":45385,""person"":21510,""pylon_cone"":0,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":152154}","{""cart_pallet_jack"":[],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[15,16,17],""misc_non_static_feature"":[10,12,13,14,18],""misc_static_feature"":[5],""person"":[9],""pylon_cone"":[],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
000001806_image-1,000001806,image_1,val,outputs/dynamic_mask_dataset_p217/images/000001806_image-1.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001806_image-1_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_1.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_1.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_1.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,1280,720,921600,101744,0.11039931,cart_pallet_jack|goods_material|misc_dynamic_feature|misc_non_static_feature|pylon_cone,misc_static_feature,driveable_ground|ego_vehicle|wall_fence_pillar,,"{""cart_pallet_jack"":1374,""ceiling"":0,""driveable_ground"":480101,""ego_vehicle"":3721,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":59336,""misc_dynamic_feature"":9622,""misc_non_static_feature"":31110,""misc_static_feature"":13000,""person"":0,""pylon_cone"":302,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":323034}","{""cart_pallet_jack"":[10],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[3],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[17,18],""misc_non_static_feature"":[9,20,21,23,24],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[12,13,14],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
000001806_image-2,000001806,image_2,val,outputs/dynamic_mask_dataset_p217/images/000001806_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001806_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001806/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,23791,0.05844880,fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature,fixed_machinery|misc_static_feature|rack_shelf,ceiling|driveable_ground|text_region|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":68611,""driveable_ground"":140819,""ego_vehicle"":0,""fixed_machinery"":1793,""fork_truck"":8157,""goods_material"":5944,""misc_dynamic_feature"":6348,""misc_non_static_feature"":3342,""misc_static_feature"":55424,""person"":0,""pylon_cone"":0,""rack_shelf"":3060,""text_region"":990,""wall_fence_pillar"":112552}","{""cart_pallet_jack"":[],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[8],""fork_truck"":[18],""goods_material"":[7],""misc_dynamic_feature"":[12,13,14,15,23,24,25],""misc_non_static_feature"":[11,20,21,22],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[6],""text_region"":[16],""wall_fence_pillar"":[4]}"
000001864_image-0,000001864,image_0,val,outputs/dynamic_mask_dataset_p217/images/000001864_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001864_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001864/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001864/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001864/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,243537,0.59831221,cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature,,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":48714,""ceiling"":0,""driveable_ground"":122392,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":35830,""goods_material"":45550,""misc_dynamic_feature"":36650,""misc_non_static_feature"":76793,""misc_static_feature"":0,""person"":0,""pylon_cone"":0,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":41111}","{""cart_pallet_jack"":[11,17,19,23],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[20,21],""goods_material"":[7],""misc_dynamic_feature"":[12],""misc_non_static_feature"":[9,16,18,22],""misc_static_feature"":[],""person"":[],""pylon_cone"":[],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
