index_row_id,p202_audit_row_id,row_source,row_role,sample_id,observation_id,source,session_id,frame_index,raw_segmentation_color_left_path,raw_segmentation_greyscale_left_path,raw_segmentation_color_right_path,raw_segmentation_greyscale_right_path,raw_rgb_left_path,raw_depth_left_path,canonical_label,tracklet_id,physical_key,join_status,join_method,join_reason,raw_evidence_paths_existing,raw_evidence_paths_total
p203_00480,p202_00480,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,000007,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00481,p202_00481,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_003,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_003,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,000007,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00482,p202_00482,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_003,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_003,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,000007,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00483,p202_00483,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00484,p202_00484,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00485,p202_00485,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00486,p202_00486,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,000007,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00487,p202_00487,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00488,p202_00488,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00489,p202_00489,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,000007,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00490,p202_00490,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00491,p202_00491,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_005,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_005,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00492,p202_00492,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,000001,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000001.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00493,p202_00493,p197_pair,pair_side_a,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_001,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_001,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00494,p202_00494,p197_pair,pair_side_b,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_003,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_003,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,000007,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",forklift,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00495,p202_00495,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,000007,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/depth_left/000007.png",work table,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00496,p202_00496,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_002,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_002,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,000007,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000007.png",work table,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00497,p202_00497,p197_pair,pair_side_a,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_001,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_001,same_day,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,000007,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00498,p202_00498,p197_pair,pair_side_b,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_002,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_002,same_day,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,000007,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00499,p202_00499,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_002,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_002,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00500,p202_00500,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_002,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_002,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,000007,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/depth_left/000007.png",barrier,,,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
